sep=;
# SmartBikeRearLight Fahrt-Export
# schema_version;3
# frame_version_gemischt;nein
# geraet;SmartBikeRearLight
# app_version;1.0
# start_utc;2026-08-08T20:45:04Z
# ende_utc;2026-08-08T20:48:03Z
t_s;uhrzeit;device_timestamp_ms;speed_kmph;distanz_km;hoehe_m;pressure_pa;gnss_altitude_m;course_deg;fix_status;sats;hdop;lat;lon;brake_decel_ms2;brake_light_pct;imu_health;baro_valid;system_state;init_degraded;watchdog_recovered;frame_version;gnss_accel_ms2;pitch_rad;gyro_bias_rads;norm_delta_min;norm_delta_max;jerk_max;regime_static_n;regime_dynamic_n;regime_shock_n;bias_calibrated;gnss_accel_valid;dt_max_ms;loop_max_us
99,31;22:46:44;149601;26,4;0,574;-11,5;101463;39,7;184,3;FIX_OK;10;1,0;51,173546;6,802163;0,55;20;OK;1;RUN;0;0;3;-1,09;-0,2109;-0,0711;-0,181;1,320;1,137;2;8;0;1;1;12;5948
99,41;22:46:44;149701;26,4;0,574;-11,5;101463;39,7;184,3;FIX_OK;10;1,0;51,173546;6,802163;0,66;20;OK;1;RUN;0;0;3;-1,09;-0,2107;-0,0711;-0,621;0,320;1,391;2;8;0;1;1;10;82
99,51;22:46:44;149801;26,4;0,575;-11,5;101463;39,7;184,3;FIX_OK;10;1,0;51,173546;6,802163;0,48;20;OK;1;RUN;0;0;3;-1,09;-0,2117;-0,0711;-0,549;0,512;0,950;2;8;0;1;1;10;101
99,61;22:46:44;149901;26,4;0,576;-11,5;101463;39,7;184,3;FIX_OK;10;1,0;51,173546;6,802163;0,61;20;OK;1;RUN;0;0;3;-1,09;-0,2120;-0,0711;-0,927;0,766;1,253;2;8;0;1;1;10;221
99,71;22:46:44;150001;26,4;0,576;-11,5;101463;39,7;184,3;FIX_OK;10;1,0;51,173546;6,802163;0,61;20;OK;1;RUN;0;0;3;-1,09;-0,2118;-0,0711;-0,591;0,383;0,960;4;6;0;1;1;10;91
99,81;22:46:44;150101;26,4;0,577;-11,5;101463;39,7;184,3;FIX_OK;10;1,0;51,173546;6,802163;0,66;20;OK;1;RUN;0;0;3;-1,09;-0,2116;-0,0711;-0,287;0,660;0,858;4;6;0;1;1;10;90
99,91;22:46:44;150201;26,4;0,578;-11,5;101463;39,7;184,3;FIX_OK;10;1,0;51,173546;6,802163;0,39;20;OK;1;RUN;0;0;3;-1,09;-0,2132;-0,0711;0,032;0,649;0,805;4;6;0;1;1;10;83
100,01;22:46:44;150301;26,4;0,579;-11,5;101463;39,7;184,3;FIX_OK;10;1,0;51,173546;6,802163;0,31;20;OK;1;RUN;0;0;3;-1,09;-0,2153;-0,0711;-0,487;0,509;0,996;2;8;0;1;1;10;231
100,11;22:46:44;150401;28,1;0,579;-11,5;101463;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,46;20;OK;1;RUN;0;0;3;-0,46;-0,2160;-0,0711;-0,694;0,329;0,969;3;7;0;1;1;10;84
100,21;22:46:45;150505;28,1;0,580;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,29;20;OK;1;RUN;0;0;3;-0,46;-0,2156;-0,0711;-0,742;0,558;0,823;3;7;0;1;1;10;54
100,31;22:46:45;150603;28,1;0,581;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,28;20;OK;1;RUN;0;0;3;-0,46;-0,2143;-0,0711;-0,935;0,573;0,775;3;7;0;1;1;12;5868
100,41;22:46:45;150703;28,1;0,582;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,01;20;OK;1;RUN;0;0;3;-0,46;-0,2127;-0,0711;-0,834;0,608;1,442;1;9;0;1;1;10;82
100,51;22:46:45;150803;28,1;0,583;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,40;20;OK;1;RUN;0;0;3;-0,46;-0,2095;-0,0711;-1,622;2,162;3,126;0;8;2;1;1;10;221
100,61;22:46:45;150903;28,1;0,583;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,08;20;OK;1;RUN;0;0;3;-0,46;-0,2057;-0,0711;-2,012;2,932;4,008;0;5;5;1;1;10;245
100,71;22:46:45;151003;28,1;0,584;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,46;20;OK;1;RUN;0;0;3;-0,46;-0,2047;-0,0711;-3,204;3,893;6,169;0;5;5;1;1;10;224
100,81;22:46:45;151103;28,1;0,585;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,48;20;OK;1;RUN;0;0;3;-0,46;-0,2127;-0,0711;-3,436;2,831;6,268;1;4;5;1;1;10;228
100,91;22:46:45;151203;28,1;0,586;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,30;20;OK;1;RUN;0;0;3;-0,46;-0,2184;-0,0711;-2,316;2,501;4,817;1;5;4;1;1;10;224
101,01;22:46:45;151303;28,1;0,586;-11,9;101468;39,7;181,8;FIX_OK;10;1,0;51,173477;6,802158;0,02;20;OK;1;RUN;0;0;3;-0,46;-0,2162;-0,0711;-3,709;2,350;5,602;0;6;4;1;1;10;228
101,11;22:46:45;151403;31,1;0,587;-11,9;101468;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;0,78;20;OK;1;RUN;0;0;3;-0,84;-0,2174;-0,0711;-3,111;1,599;4,711;1;3;6;1;1;10;224
101,21;22:46:46;151507;31,1;0,588;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;0,84;20;OK;1;RUN;0;0;3;-0,84;-0,2169;-0,0711;-1,779;0,574;2,341;0;8;2;1;1;10;109
101,31;22:46:46;151604;31,1;0,589;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;0,86;20;OK;1;RUN;0;0;3;-0,84;-0,2160;-0,0711;-0,658;0,526;0,993;1;9;0;1;1;11;4851
101,41;22:46:46;151704;31,1;0,590;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;0,82;20;OK;1;RUN;0;0;3;-0,84;-0,2164;-0,0711;-0,808;0,497;0,955;1;9;0;1;1;10;82
101,51;22:46:46;151804;31,1;0,591;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;0,75;20;OK;1;RUN;0;0;3;-0,84;-0,2156;-0,0711;-0,473;0,511;0,572;4;6;0;1;1;10;88
101,61;22:46:46;151904;31,1;0,592;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;0,95;20;OK;1;RUN;0;0;3;-0,84;-0,2149;-0,0711;-0,442;0,301;0,704;1;9;0;1;1;10;87
101,71;22:46:46;152004;31,1;0,592;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;1,04;20;OK;1;RUN;0;0;3;-0,84;-0,2134;-0,0711;-0,804;0,582;1,158;1;9;0;1;1;10;83
101,81;22:46:46;152104;31,1;0,593;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;1,20;20;OK;1;RUN;0;0;3;-0,84;-0,2111;-0,0711;-0,731;0,515;1,180;2;8;0;1;1;10;83
101,91;22:46:46;152204;31,1;0,594;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;1,40;20;OK;1;RUN;0;0;3;-0,84;-0,2089;-0,0711;-0,565;0,385;0,900;2;8;0;1;1;10;83
102,01;22:46:46;152304;31,1;0,595;-11,6;101464;39,7;181,1;FIX_OK;10;1,0;51,173401;6,802156;1,44;20;OK;1;RUN;0;0;3;-0,84;-0,2074;-0,0711;-0,294;0,549;0,786;3;7;0;1;1;10;91
102,11;22:46:46;152404;34,2;0,596;-11,6;101464;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,44;20;OK;1;RUN;0;0;3;-0,84;-0,2064;-0,0711;-1,086;0,484;1,001;3;7;0;1;1;10;198
102,21;22:46:47;152508;34,2;0,597;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,50;20;OK;1;RUN;0;0;3;-0,84;-0,2043;-0,0711;-1,015;1,103;1,297;2;8;0;1;1;10;109
102,31;22:46:47;152606;34,2;0,598;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,59;20;OK;1;RUN;0;0;3;-0,84;-0,2052;-0,0711;-3,549;1,327;4,511;0;8;2;1;1;12;6083
102,41;22:46:47;152706;34,2;0,599;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,64;20;OK;1;RUN;0;0;3;-0,84;-0,2074;-0,0711;-0,980;0,683;1,424;1;9;0;1;1;10;87
102,51;22:46:47;152806;34,2;0,600;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,90;20;OK;1;RUN;0;0;3;-0,84;-0,2045;-0,0711;-1,106;1,310;1,911;0;10;0;1;1;10;94
102,61;22:46:47;152906;34,2;0,601;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,75;20;OK;1;RUN;0;0;3;-0,84;-0,2088;-0,0711;-1,341;1,042;1,745;0;10;0;1;1;10;83
102,71;22:46:47;153006;34,2;0,602;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;2,03;21;OK;1;RUN;0;0;3;-0,84;-0,2086;-0,0711;-4,728;1,591;5,148;0;6;4;1;1;10;90
102,81;22:46:47;153106;34,2;0,603;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,49;20;OK;1;RUN;0;0;3;-0,84;-0,2045;-0,0711;-2,488;3,611;6,099;0;5;5;1;1;10;84
102,91;22:46:47;153206;34,2;0,604;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,79;20;OK;1;RUN;0;0;3;-0,84;-0,2014;-0,0711;-1,027;0,510;1,222;1;9;0;1;1;10;83
103,01;22:46:47;153306;34,2;0,605;-11,8;101467;39,7;179,8;FIX_OK;10;1,0;51,173317;6,802156;1,52;20;OK;1;RUN;0;0;3;-0,84;-0,1943;-0,0711;-2,797;3,516;6,172;0;5;5;1;1;10;83
103,11;22:46:47;153406;36,2;0,605;-11,8;101467;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;1,23;20;OK;1;RUN;0;0;3;-0,56;-0,1953;-0,0711;-1,370;2,641;2,260;1;7;2;1;1;10;99
103,22;22:46:48;153510;36,2;0,607;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;1,21;20;OK;1;RUN;0;0;3;-0,56;-0,1995;-0,0711;-2,679;3,258;5,937;0;7;3;1;1;10;109
103,31;22:46:48;153608;36,2;0,608;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;2,50;33;OK;1;RUN;0;0;3;-0,56;-0,1885;-0,0711;-6,459;3,526;7,597;0;4;6;1;1;12;6120
103,41;22:46:48;153708;36,2;0,609;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;2,38;30;OK;1;RUN;0;0;3;-0,56;-0,1951;-0,0711;-4,166;4,503;7,991;0;3;7;1;1;10;164
103,51;22:46:48;153808;36,2;0,610;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;1,49;20;OK;1;RUN;0;0;3;-0,56;-0,2069;-0,0711;-2,547;3,180;5,727;1;4;5;1;1;10;89
103,61;22:46:48;153908;36,2;0,611;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;1,28;20;OK;1;RUN;0;0;3;-0,56;-0,2109;-0,0711;-2,921;4,164;7,085;0;4;6;1;1;10;92
103,71;22:46:48;154008;36,2;0,612;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;0,59;20;OK;1;RUN;0;0;3;-0,56;-0,2009;-0,0711;-2,641;2,546;5,186;3;5;2;1;1;10;83
103,81;22:46:48;154108;36,2;0,613;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;1,62;20;OK;1;RUN;0;0;3;-0,56;-0,1890;-0,0711;-2,391;1,198;2,616;3;6;1;1;1;10;92
103,91;22:46:48;154208;36,2;0,614;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;1,62;20;OK;1;RUN;0;0;3;-0,56;-0,1853;-0,0711;-3,292;4,047;7,339;1;2;7;1;1;10;83
104,01;22:46:48;154308;36,2;0,615;-11,6;101464;39,9;179,0;FIX_OK;10;1,0;51,173229;6,802158;1,69;20;OK;1;RUN;0;0;3;-0,56;-0,1884;-0,0711;-1,265;3,436;2,599;0;6;4;1;1;10;92
104,11;22:46:48;154408;35,1;0,616;-11,6;101464;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,27;20;OK;1;RUN;0;0;3;0,31;-0,1958;-0,0711;-3,427;2,062;5,489;2;5;3;1;1;10;83
104,22;22:46:49;154512;35,1;0,617;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,17;20;OK;1;RUN;0;0;3;0,31;-0,2037;-0,0711;-6,063;2,378;6,183;2;3;5;1;1;10;53
104,32;22:46:49;154610;35,1;0,618;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,49;20;OK;1;RUN;0;0;3;0,31;-0,1972;-0,0710;-2,611;1,342;3,953;2;5;3;1;1;12;5885
104,42;22:46:49;154710;35,1;0,618;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,59;20;OK;1;RUN;0;0;3;0,31;-0,1913;-0,0710;-0,630;0,861;2,080;0;9;1;1;1;10;82
104,52;22:46:49;154810;35,1;0,619;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,68;20;OK;1;RUN;0;0;3;0,31;-0,1905;-0,0710;-0,495;0,804;0,641;1;9;0;1;1;10;227
104,62;22:46:49;154910;35,1;0,620;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,50;20;OK;1;RUN;0;0;3;0,31;-0,1866;-0,0710;-0,594;0,521;0,660;2;8;0;1;1;10;83
104,72;22:46:49;155010;35,1;0,621;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,38;20;OK;1;RUN;0;0;3;0,31;-0,1906;-0,0710;-0,745;1,066;1,811;2;8;0;1;1;10;240
104,82;22:46:49;155110;35,1;0,622;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,19;20;OK;1;RUN;0;0;3;0,31;-0,1870;-0,0710;-1,648;2,491;3,484;1;4;5;1;1;10;227
104,92;22:46:49;155210;35,1;0,623;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,65;20;OK;1;RUN;0;0;3;0,31;-0,1964;-0,0710;-1,495;2,778;4,273;1;7;2;1;1;10;83
105,02;22:46:49;155310;35,1;0,624;-11,8;101466;39,9;178,2;FIX_OK;10;1,0;51,173141;6,802163;1,20;20;OK;1;RUN;0;0;3;0,31;-0,2142;-0,0710;-2,865;2,021;3,325;0;8;2;1;1;10;232
105,12;22:46:49;155410;35,0;0,625;-11,8;101466;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,00;20;OK;1;RUN;0;0;3;0,03;-0,2183;-0,0710;-2,514;0,396;2,275;0;8;2;1;1;10;226
105,22;22:46:50;155514;35,0;0,626;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,30;20;OK;1;RUN;0;0;3;0,03;-0,2121;-0,0710;-1,767;1,323;2,705;0;9;1;1;1;10;53
105,32;22:46:50;155612;35,0;0,627;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,81;20;OK;1;RUN;0;0;3;0,03;-0,2006;-0,0710;-1,705;2,523;3,542;0;6;4;1;1;12;5801
105,42;22:46:50;155712;35,0;0,628;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,68;20;OK;1;RUN;0;0;3;0,03;-0,1911;-0,0710;-3,318;1,776;4,061;0;6;4;1;1;10;164
105,52;22:46:50;155812;35,0;0,629;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,66;20;OK;1;RUN;0;0;3;0,03;-0,2004;-0,0710;-1,793;1,604;2,530;1;8;1;1;1;10;245
105,62;22:46:50;155912;35,0;0,630;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,42;20;OK;1;RUN;0;0;3;0,03;-0,2044;-0,0710;-1,100;1,243;1,864;1;9;0;1;1;10;226
105,72;22:46:50;156012;35,0;0,631;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,63;20;OK;1;RUN;0;0;3;0,03;-0,1999;-0,0710;-2,162;1,756;3,113;1;5;4;1;1;10;224
105,82;22:46:50;156112;35,0;0,632;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,44;20;OK;1;RUN;0;0;3;0,03;-0,2027;-0,0710;-1,011;1,604;2,335;1;7;2;1;1;10;227
105,92;22:46:50;156212;35,0;0,633;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,58;20;OK;1;RUN;0;0;3;0,03;-0,2041;-0,0710;-1,872;0,391;2,263;2;7;1;1;1;10;224
106,02;22:46:50;156312;35,0;0,634;-11,1;101459;39,8;173,9;FIX_OK;9;1,0;51,173054;6,802175;1,33;20;OK;1;RUN;0;0;3;0,03;-0,2046;-0,0710;-1,062;0,956;1,455;1;9;0;1;1;10;228
106,12;22:46:50;156412;35,6;0,635;-11,1;101459;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;1,22;20;OK;1;RUN;0;0;3;-0,16;-0,2014;-0,0710;-0,954;0,506;1,210;2;8;0;1;1;10;223
106,22;22:46:51;156516;35,6;0,636;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;1,36;20;OK;1;RUN;0;0;3;-0,16;-0,2007;-0,0710;-0,642;0,497;1,115;2;8;0;1;1;10;109
106,32;22:46:51;156613;35,6;0,637;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;1,20;20;OK;1;RUN;0;0;3;-0,16;-0,2010;-0,0710;-0,342;0,693;1,035;2;8;0;1;1;11;4856
106,42;22:46:51;156713;35,6;0,638;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;0,92;20;OK;1;RUN;0;0;3;-0,16;-0,2036;-0,0710;-0,807;1,008;1,333;3;7;0;1;1;10;83
106,52;22:46:51;156813;35,6;0,639;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;0,91;20;OK;1;RUN;0;0;3;-0,16;-0,2045;-0,0710;-0,653;0,667;0,974;3;7;0;1;1;10;88
106,62;22:46:51;156913;35,6;0,640;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;0,95;20;OK;1;RUN;0;0;3;-0,16;-0,2037;-0,0710;-0,720;0,143;0,863;3;7;0;1;1;10;83
106,72;22:46:51;157013;35,6;0,641;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;1,04;20;OK;1;RUN;0;0;3;-0,16;-0,2022;-0,0710;-0,945;0,870;1,569;0;10;0;1;1;10;86
106,82;22:46:51;157113;35,6;0,642;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;0,98;20;OK;1;RUN;0;0;3;-0,16;-0,2015;-0,0710;-1,297;0,612;1,603;0;10;0;1;1;10;231
106,92;22:46:51;157213;35,6;0,643;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;1,35;20;OK;1;RUN;0;0;3;-0,16;-0,2011;-0,0710;-1,816;1,699;2,557;1;8;1;1;1;10;83
107,02;22:46:51;157313;35,6;0,644;-11,7;101466;39,8;169,5;FIX_OK;9;1,0;51,172970;6,802200;1,28;20;OK;1;RUN;0;0;3;-0,16;-0,2038;-0,0710;-1,660;2,117;1,899;0;10;0;1;1;10;83
107,12;22:46:51;157413;35,2;0,645;-11,7;101466;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;1,21;20;OK;1;RUN;0;0;3;0,10;-0,2028;-0,0710;-1,836;1,709;2,393;3;6;1;1;1;10;82
107,22;22:46:52;157517;35,2;0,646;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;1,10;20;OK;1;RUN;0;0;3;0,10;-0,2003;-0,0710;-0,957;0,874;1,771;0;10;0;1;1;10;53
107,32;22:46:52;157615;35,2;0,647;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;0,98;20;OK;1;RUN;0;0;3;0,10;-0,2012;-0,0710;-2,313;1,728;4,041;0;6;4;1;1;12;6013
107,42;22:46:52;157715;35,2;0,648;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;1,41;20;OK;1;RUN;0;0;3;0,10;-0,2016;-0,0710;-1,352;1,854;2,986;0;8;2;1;1;10;99
107,52;22:46:52;157815;35,2;0,649;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;1,10;20;OK;1;RUN;0;0;3;0,10;-0,2046;-0,0710;-0,893;1,061;1,952;2;8;0;1;1;10;87
107,62;22:46:52;157915;35,2;0,650;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;1,15;20;OK;1;RUN;0;0;3;0,10;-0,2067;-0,0710;-1,585;1,817;2,658;0;7;3;1;1;10;91
107,72;22:46:52;158015;35,2;0,651;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;1,01;20;OK;1;RUN;0;0;3;0,10;-0,2041;-0,0710;-2,745;2,405;3,183;2;4;4;1;1;10;83
107,82;22:46:52;158115;35,2;0,652;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;1,14;20;OK;1;RUN;0;0;3;0,10;-0,2025;-0,0710;-1,207;1,641;2,333;1;8;1;1;1;10;92
107,92;22:46:52;158215;35,2;0,653;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;0,94;20;OK;1;RUN;0;0;3;0,10;-0,2044;-0,0710;-4,712;3,422;5,240;0;5;5;1;1;10;83
108,02;22:46:52;158315;35,2;0,654;-11,6;101465;39,7;165,8;FIX_OK;9;1,0;51,172886;6,802233;1,05;20;OK;1;RUN;0;0;3;0,10;-0,2015;-0,0710;-2,078;2,399;5,677;0;6;4;1;1;10;90
108,12;22:46:52;158415;34,6;0,655;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;1,26;20;OK;1;RUN;0;0;3;0,16;-0,2051;-0,0710;-1,686;1,509;3,196;2;5;3;1;1;10;82
108,22;22:46:53;158519;34,6;0,656;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;0,92;20;OK;1;RUN;0;0;3;0,16;-0,2017;-0,0710;-1,232;2,668;3,754;0;9;1;1;1;10;53
108,32;22:46:53;158617;34,6;0,657;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;1,54;20;OK;1;RUN;0;0;3;0,16;-0,2076;-0,0710;-2,926;0,749;3,675;2;6;2;1;1;12;5909
108,42;22:46:53;158717;34,6;0,658;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;0,99;20;OK;1;RUN;0;0;3;0,16;-0,2042;-0,0710;-1,416;0,675;1,081;1;9;0;1;1;10;116
108,52;22:46:53;158817;34,6;0,659;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;1,14;20;OK;1;RUN;0;0;3;0,16;-0,2000;-0,0710;-1,584;1,597;2,080;1;8;1;1;1;10;110
108,62;22:46:53;158917;34,6;0,660;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;1,49;20;OK;1;RUN;0;0;3;0,16;-0,1988;-0,0709;-0,975;0,787;1,641;3;7;0;1;1;10;104
108,72;22:46:53;159017;34,6;0,661;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;0,99;20;OK;1;RUN;0;0;3;0,16;-0,1974;-0,0709;-0,890;1,975;2,157;2;7;1;1;1;10;109
108,82;22:46:53;159117;34,6;0,661;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;1,22;20;OK;1;RUN;0;0;3;0,16;-0,1994;-0,0709;-1,159;0,785;1,197;3;7;0;1;1;10;97
108,92;22:46:53;159217;34,6;0,662;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;1,30;20;OK;1;RUN;0;0;3;0,16;-0,2002;-0,0709;-0,614;0,415;0,891;1;9;0;1;1;10;110
109,02;22:46:53;159317;34,6;0,663;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172802;6,802267;1,35;20;OK;1;RUN;0;0;3;0,16;-0,1964;-0,0709;-0,734;0,392;1,079;3;7;0;1;1;10;104
109,12;22:46:53;159417;34,5;0,664;-11,4;101462;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,34;20;OK;1;RUN;0;0;3;0,03;-0,1944;-0,0709;-1,207;0,103;1,180;3;7;0;1;1;10;102
109,23;22:46:54;159521;34,5;0,665;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,21;20;OK;1;RUN;0;0;3;0,03;-0,1931;-0,0709;-0,645;0,610;1,074;3;7;0;1;1;10;62
109,32;22:46:54;159619;34,5;0,666;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,19;20;OK;1;RUN;0;0;3;0,03;-0,1923;-0,0709;-1,145;0,319;1,054;2;8;0;1;1;12;5828
109,42;22:46:54;159719;34,5;0,667;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,29;20;OK;1;RUN;0;0;3;0,03;-0,1908;-0,0709;-1,465;0,562;1,597;2;8;0;1;1;10;82
109,52;22:46:54;159819;34,5;0,668;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,44;20;OK;1;RUN;0;0;3;0,03;-0,1888;-0,0709;-0,919;0,942;1,177;1;9;0;1;1;10;257
109,62;22:46:54;159919;34,5;0,669;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,65;20;OK;1;RUN;0;0;3;0,03;-0,1905;-0,0709;0,081;0,951;0,793;1;9;0;1;1;10;90
109,72;22:46:54;160019;34,5;0,670;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,40;20;OK;1;RUN;0;0;3;0,03;-0,1929;-0,0709;-1,560;0,771;1,536;2;8;0;1;1;10;228
109,82;22:46:54;160119;34,5;0,671;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,26;20;OK;1;RUN;0;0;3;0,03;-0,1930;-0,0709;-1,543;0,760;1,429;1;9;0;1;1;10;228
109,92;22:46:54;160219;34,5;0,672;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,49;20;OK;1;RUN;0;0;3;0,03;-0,1895;-0,0709;-1,166;0,895;1,410;1;9;0;1;1;10;91
110,02;22:46:54;160319;34,5;0,673;-11,6;101465;39,6;166,7;FIX_OK;9;1,0;51,172722;6,802300;1,62;20;OK;1;RUN;0;0;3;0,03;-0,1864;-0,0709;-0,556;1,140;0,969;0;10;0;1;1;10;227
110,12;22:46:54;160419;34,0;0,674;-11,6;101465;39,7;168,4;FIX_OK;9;1,0;51,172634;6,802328;0,98;20;OK;1;RUN;0;0;3;0,14;-0,1876;-0,0709;-2,969;3,393;3,801;0;7;3;1;1;10;222
